No.,Time,Source,Destination,Protocol,Length,Info
11721,164.388073,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=156209 Win=131072 Len=0
11722,164.388236,40.90.137.127,10.4.246.118,TLSv1.2,96,Application Data
11723,164.388264,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=156251 Win=130816 Len=0
11724,164.391082,40.90.137.127,10.4.246.118,TCP,54,443  >  2191 [ACK] Seq=156251 Ack=72678 Win=262400 Len=0
11725,164.395878,40.90.137.127,10.4.246.118,TCP,54,443  >  2191 [ACK] Seq=156251 Ack=75178 Win=262400 Len=0
11726,164.399658,40.90.137.127,10.4.246.118,TCP,54,443  >  2191 [ACK] Seq=156251 Ack=77317 Win=262400 Len=0
11727,164.399885,40.90.137.127,10.4.246.118,TLSv1.2,109,Application Data
11728,164.399886,40.90.137.127,10.4.246.118,TLSv1.2,109,Application Data
11729,164.399934,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=156361 Win=130816 Len=0
11730,164.400093,40.90.137.127,10.4.246.118,TLSv1.2,109,Application Data
11731,164.400235,40.90.137.127,10.4.246.118,TLSv1.2,96,Application Data
11732,164.40026,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=156458 Win=130816 Len=0
11733,164.40336,40.90.137.127,10.4.246.118,TCP,54,443  >  2191 [ACK] Seq=156458 Ack=78613 Win=262400 Len=0
11734,164.407115,40.90.137.127,10.4.246.118,TCP,54,443  >  2191 [ACK] Seq=156458 Ack=81113 Win=262400 Len=0
11735,164.410125,52.97.165.146,10.4.246.118,TCP,66,"443  >  2262 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1250 WS=256 SACK_PERM=1"
11736,164.410259,10.4.246.118,52.97.165.146,TCP,54,2262  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0
11737,164.411062,40.90.137.127,10.4.246.118,TCP,54,443  >  2191 [ACK] Seq=156458 Ack=83613 Win=262400 Len=0
11738,164.412356,10.4.246.118,52.97.165.146,TLSv1.2,254,Client Hello
11739,164.412692,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=156458 Ack=83613 Win=262400 Len=1250 [TCP segment of a reassembled PDU]
11740,164.412736,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=157708 Win=131072 Len=0
11741,164.413342,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=157708 Ack=83613 Win=262400 Len=1250 [TCP segment of a reassembled PDU]
11742,164.413373,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=158958 Win=131072 Len=0
11743,164.413549,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=158958 Ack=83613 Win=262400 Len=1250 [TCP segment of a reassembled PDU]
11744,164.413571,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=160208 Win=131072 Len=0
11745,164.413954,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=160208 Ack=83613 Win=262400 Len=1250 [TCP segment of a reassembled PDU]
11746,164.413978,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=161458 Win=131072 Len=0
11747,164.414139,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=161458 Ack=83613 Win=262400 Len=1250 [TCP segment of a reassembled PDU]
11748,164.414161,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=162708 Win=131072 Len=0
11749,164.4143,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=162708 Ack=83613 Win=262400 Len=1250 [TCP segment of a reassembled PDU]
11750,164.41432,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=163958 Win=131072 Len=0
11751,164.414749,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=163958 Ack=83613 Win=262400 Len=1250 [TCP segment of a reassembled PDU]
11752,164.414772,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=165208 Win=131072 Len=0
11753,164.415152,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=165208 Ack=83613 Win=262400 Len=1250 [TCP segment of a reassembled PDU]
11754,164.415173,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=166458 Win=131072 Len=0
11755,164.415558,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=166458 Ack=83613 Win=262400 Len=1250 [TCP segment of a reassembled PDU]
11756,164.415585,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=167708 Win=131072 Len=0
11757,164.41599,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=167708 Ack=83613 Win=262400 Len=1250 [TCP segment of a reassembled PDU]
11758,164.415991,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=168958 Ack=83613 Win=262400 Len=1250 [TCP segment of a reassembled PDU]
11759,164.41602,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=170208 Win=131072 Len=0
11760,164.417066,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=170208 Ack=83613 Win=262400 Len=1250 [TCP segment of a reassembled PDU]
11761,164.417069,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=171458 Ack=83613 Win=262400 Len=1250 [TCP segment of a reassembled PDU]
11762,164.41707,40.90.137.127,10.4.246.118,TLSv1.2,324,"Application Data, Application Data"
11763,164.417071,40.90.137.127,10.4.246.118,TLSv1.2,354,Application Data
11764,164.417145,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=173278 Win=131072 Len=0
11765,164.417361,40.90.137.127,10.4.246.118,TLSv1.2,109,Application Data
11766,164.417361,52.158.24.209,10.4.246.118,TCP,66,"443  >  2261 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1250 WS=256 SACK_PERM=1"
11767,164.417362,40.90.137.127,10.4.246.118,TLSv1.2,109,Application Data
11768,164.417363,40.90.137.127,10.4.246.118,TLSv1.2,109,Application Data
11769,164.417363,40.90.137.127,10.4.246.118,TLSv1.2,96,Application Data
11770,164.4175,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=173485 Win=130816 Len=0
11771,164.417536,10.4.246.118,52.158.24.209,TCP,54,2261  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0
11772,164.41767,104.18.25.243,10.4.246.118,TCP,54,80  >  2260 [ACK] Seq=1 Ack=235 Win=15360 Len=0
11773,164.417671,104.18.25.243,10.4.246.118,TCP,54,[TCP Window Update] 80  >  2260 [ACK] Seq=1 Ack=235 Win=30720 Len=0
11774,164.421468,131.253.14.231,10.4.246.118,TCP,1304,443  >  2245 [ACK] Seq=25498 Ack=1631 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11775,164.421517,10.4.246.118,131.253.14.231,TCP,54,2245  >  443 [ACK] Seq=1631 Ack=26748 Win=262144 Len=0
11776,164.422159,131.253.14.231,10.4.246.118,TCP,1304,443  >  2245 [ACK] Seq=26748 Ack=1631 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11777,164.42219,10.4.246.118,131.253.14.231,TCP,54,2245  >  443 [ACK] Seq=1631 Ack=27998 Win=262144 Len=0
11778,164.422422,131.253.14.231,10.4.246.118,TCP,1304,443  >  2245 [ACK] Seq=27998 Ack=1631 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11779,164.422447,10.4.246.118,131.253.14.231,TCP,54,2245  >  443 [ACK] Seq=1631 Ack=29248 Win=262144 Len=0
11780,164.422714,131.253.14.231,10.4.246.118,TCP,1304,443  >  2245 [ACK] Seq=29248 Ack=1631 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11781,164.422738,10.4.246.118,131.253.14.231,TCP,54,2245  >  443 [ACK] Seq=1631 Ack=30498 Win=262144 Len=0
11782,164.423539,131.253.14.231,10.4.246.118,TCP,1304,443  >  2245 [ACK] Seq=30498 Ack=1631 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11783,164.42354,131.253.14.231,10.4.246.118,TLSv1.2,819,Application Data
11784,164.423572,10.4.246.118,131.253.14.231,TCP,54,2245  >  443 [ACK] Seq=1631 Ack=32513 Win=262144 Len=0
11785,164.4238,131.253.14.231,10.4.246.118,TLSv1.2,92,Application Data
11786,164.423801,131.253.14.231,10.4.246.118,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
11787,164.423801,131.253.14.231,10.4.246.118,TLSv1.2,123,Application Data
11788,164.42384,10.4.246.118,52.158.24.209,TLSv1.2,259,Client Hello
11789,164.42385,10.4.246.118,131.253.14.231,TCP,54,2245  >  443 [ACK] Seq=1631 Ack=32551 Win=261888 Len=0
11790,164.423865,10.4.246.118,131.253.14.231,TCP,54,2251  >  443 [ACK] Seq=289 Ack=9245 Win=261888 Len=0
11791,164.423943,131.253.14.231,10.4.246.118,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
11792,164.423943,131.253.14.231,10.4.246.118,TLSv1.2,123,Application Data
11793,164.423943,52.17.179.209,10.4.246.118,TCP,54,443  >  2109 [ACK] Seq=4088 Ack=2803 Win=37888 Len=0
11794,164.42398,10.4.246.118,131.253.14.231,TCP,54,2252  >  443 [ACK] Seq=289 Ack=9245 Win=261888 Len=0
11795,164.424679,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=173485 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11796,164.424704,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=174735 Win=131072 Len=0
11797,164.425241,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=174735 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11798,164.425473,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=175985 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11799,164.425504,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=177235 Win=131072 Len=0
11800,164.425669,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=177235 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11801,164.426143,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=178485 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11802,164.426168,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=179735 Win=131072 Len=0
11803,164.426323,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=179735 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11804,164.426629,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=180985 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11805,164.426652,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=182235 Win=131072 Len=0
11806,164.427033,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=182235 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11807,164.42719,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=183485 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11808,164.427212,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=184735 Win=131072 Len=0
11809,164.427348,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=184735 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11810,164.427849,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=185985 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11811,164.427873,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=187235 Win=131072 Len=0
11812,164.428027,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=187235 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11813,164.42866,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=188485 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11814,164.428694,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=189735 Win=131072 Len=0
11815,164.428769,40.90.137.127,10.4.246.118,TLSv1.2,283,"Application Data, Application Data"
11816,164.429466,40.90.137.127,10.4.246.118,TLSv1.2,266,Application Data
11817,164.429467,131.253.14.231,10.4.246.118,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
11818,164.429468,131.253.14.231,10.4.246.118,TLSv1.2,123,Application Data
11819,164.429468,52.17.179.209,10.4.246.118,TLSv1.2,323,Application Data
11820,164.429546,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=190176 Win=130560 Len=0
11821,164.429588,10.4.246.118,131.253.14.231,TCP,54,2253  >  443 [ACK] Seq=289 Ack=9245 Win=261888 Len=0
11822,164.441819,10.4.246.118,131.253.14.231,TLSv1.2,141,Application Data
11823,164.441991,10.4.246.118,131.253.14.231,TLSv1.2,1271,Application Data
11824,164.442126,10.4.246.118,131.253.14.231,TLSv1.2,141,Application Data
11825,164.442249,10.4.246.118,131.253.14.231,TLSv1.2,92,Application Data
11826,164.442305,10.4.246.118,131.253.14.231,TLSv1.2,92,Application Data
11827,164.442504,10.4.246.118,131.253.14.231,TLSv1.2,99,Application Data
11828,164.445075,10.4.246.118,131.253.14.231,TLSv1.2,141,Application Data
11829,164.445342,10.4.246.118,131.253.14.231,TLSv1.2,92,Application Data
11830,164.447249,10.4.246.118,131.253.14.231,TLSv1.2,1271,Application Data
11831,164.46942,10.4.246.118,52.17.179.209,TCP,54,2109  >  443 [ACK] Seq=2803 Ack=4357 Win=260992 Len=0
11832,164.498498,10.4.246.118,51.143.111.7,TCP,74,2263  >  443 [SYN] Seq=0 Win=65160 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=593730 TSecr=0
11833,164.66746,10.4.246.118,52.155.217.156,TCP,66,2264  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1
11834,164.672528,10.4.246.118,52.97.165.146,TCP,254,"[TCP Retransmission] 2262  >  443 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=200"
11835,164.688144,10.4.246.118,185.48.81.162,TCP,251,"[TCP Retransmission] 2258  >  443 [PSH, ACK] Seq=543 Ack=3181 Win=64909 Len=197"
11836,164.688212,10.4.246.118,52.158.24.209,TCP,259,"[TCP Retransmission] 2261  >  443 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=205"
11837,164.701065,10.4.246.118,88.221.205.85,TCP,1304,2194  >  443 [ACK] Seq=786 Ack=6904 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11838,164.701066,10.4.246.118,88.221.205.85,TLSv1.2,204,Application Data
11839,164.720793,10.4.246.118,204.79.197.200,TCP,66,2265  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1
11840,164.722036,10.4.246.118,10.65.2.46,DNS,71,Standard query 0x0cd1 A arc.msn.com
11841,164.750714,10.4.246.118,10.65.2.46,DNS,71,Standard query 0x0cd1 A arc.msn.com
11842,164.884103,104.18.25.243,10.4.246.118,TCP,758,"80  >  2260 [PSH, ACK] Seq=1 Ack=235 Win=15360 Len=704 [TCP segment of a reassembled PDU]"
11843,164.884308,104.18.25.243,10.4.246.118,TCP,1304,80  >  2260 [ACK] Seq=705 Ack=235 Win=15360 Len=1250 [TCP segment of a reassembled PDU]
11844,164.884333,10.4.246.118,104.18.25.243,TCP,54,2260  >  80 [ACK] Seq=235 Ack=1955 Win=131072 Len=0
11845,164.884486,104.18.25.243,10.4.246.118,OCSP,635,Response
11846,164.885886,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=190176 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11847,164.886277,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=191426 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11848,164.886278,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=192676 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11849,164.886316,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=193926 Win=131072 Len=0
11850,164.886907,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=193926 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11851,164.886931,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=195176 Win=131072 Len=0
11852,164.887058,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=195176 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11853,164.887062,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=196426 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11854,164.887063,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=197676 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11855,164.887097,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=198926 Win=131072 Len=0
11856,164.887301,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=198926 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11857,164.887302,52.97.165.146,10.4.246.118,TCP,54,443  >  2262 [ACK] Seq=1 Ack=201 Win=37376 Len=0
11858,164.887303,52.97.165.146,10.4.246.118,TCP,1304,443  >  2262 [ACK] Seq=1 Ack=201 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11859,164.887304,52.97.165.146,10.4.246.118,TCP,1304,443  >  2262 [ACK] Seq=1251 Ack=201 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11860,164.887304,52.97.165.146,10.4.246.118,TCP,1304,443  >  2262 [ACK] Seq=2501 Ack=201 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11861,164.887305,52.97.165.146,10.4.246.118,TLSv1.2,633,"Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
11862,164.887306,185.48.81.162,10.4.246.118,TCP,54,443  >  2258 [ACK] Seq=3181 Ack=740 Win=4489 Len=0
11863,164.887388,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=84487 Ack=200176 Win=131072 Len=0
11864,164.887421,10.4.246.118,52.97.165.146,TCP,54,2262  >  443 [ACK] Seq=201 Ack=4330 Win=131072 Len=0
11865,164.887769,185.48.81.162,10.4.246.118,TLSv1.2,1019,Application Data
11866,164.88777,185.48.81.162,10.4.246.118,TCP,54,"443  >  2258 [FIN, ACK] Seq=4146 Ack=740 Win=4489 Len=0"
11867,164.887771,52.158.24.209,10.4.246.118,TCP,54,443  >  2261 [ACK] Seq=1 Ack=206 Win=37376 Len=0
11868,164.887771,151.101.64.81,10.4.246.118,TCP,54,443  >  2224 [ACK] Seq=5782 Ack=379 Win=30208 Len=0
11869,164.887772,151.101.64.81,10.4.246.118,TLSv1.2,312,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
11870,164.887773,151.101.64.81,10.4.246.118,TLSv1.2,120,Application Data
11871,164.887773,151.101.64.81,10.4.246.118,TLSv1.2,561,Application Data
11872,164.887774,52.158.24.209,10.4.246.118,TCP,1304,443  >  2261 [ACK] Seq=1 Ack=206 Win=262400 Len=1250 [TCP segment of a reassembled PDU]
11873,164.887775,52.158.24.209,10.4.246.118,TCP,1304,443  >  2261 [ACK] Seq=1251 Ack=206 Win=262400 Len=1250 [TCP segment of a reassembled PDU]
11874,164.887775,52.158.24.209,10.4.246.118,TCP,1304,443  >  2261 [ACK] Seq=2501 Ack=206 Win=262400 Len=1250 [TCP segment of a reassembled PDU]
11875,164.887776,52.158.24.209,10.4.246.118,TCP,1304,443  >  2261 [ACK] Seq=3751 Ack=206 Win=262400 Len=1250 [TCP segment of a reassembled PDU]
11876,164.887777,52.158.24.209,10.4.246.118,TLSv1.2,679,"Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
11877,164.88778,10.65.2.46,10.4.246.118,DNS,234,Standard query response 0x55df A officecdn.microsoft.com.edgesuite.net CNAME officecdn.microsoft.com.edgesuite.net.globalredir.akadns.net CNAME a1737.dspw65.akamai.net A 88.221.134.57 A 88.221.134.35
11878,164.887781,51.143.111.7,10.4.246.118,TCP,66,"443  >  2223 [FIN, ACK] Seq=4934 Ack=6352 Win=262144 Len=0 TSval=407259415 TSecr=593546"
11879,164.887782,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=200176 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11880,164.887926,10.4.246.118,185.48.81.162,TCP,54,2258  >  443 [ACK] Seq=740 Ack=4147 Win=63944 Len=0
11881,164.88796,10.4.246.118,151.101.64.81,TCP,54,2224  >  443 [ACK] Seq=1196 Ack=6613 Win=261120 Len=0
11882,164.887966,10.4.246.118,185.48.81.162,TLSv1.2,123,Encrypted Alert
11883,164.887987,10.4.246.118,52.158.24.209,TCP,54,2261  >  443 [ACK] Seq=206 Ack=5626 Win=131072 Len=0
11884,164.888027,10.4.246.118,185.48.81.162,TCP,54,"2258  >  443 [FIN, ACK] Seq=809 Ack=4147 Win=63944 Len=0"
11885,164.888113,10.4.246.118,51.143.111.7,TCP,66,2223  >  443 [ACK] Seq=6352 Ack=4935 Win=130048 Len=0 TSval=594120 TSecr=407259415
11886,164.888456,52.97.165.146,10.4.246.118,TCP,1304,"[TCP Spurious Retransmission] 443  >  2262 [PSH, ACK] Seq=3080 Ack=201 Win=524800 Len=1250[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
11887,164.888457,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=201426 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11888,164.888458,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=202676 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11889,164.888459,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=203926 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11890,164.888459,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=205176 Ack=84487 Win=261376 Len=1250 [TCP segment of a reassembled PDU]
11891,164.88846,40.90.137.127,10.4.246.118,TLSv1.2,602,"Application Data, Application Data"
11892,164.888461,40.90.137.127,10.4.246.118,TLSv1.2,262,Application Data
11893,164.888462,52.158.24.209,10.4.246.118,TCP,1304,"[TCP Spurious Retransmission] 443  >  2261 [PSH, ACK] Seq=4376 Ack=206 Win=262400 Len=1250[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
11894,164.888463,104.18.25.243,10.4.246.118,TCP,758,"[TCP Out-Of-Order] 80  >  2260 [PSH, ACK] Seq=1 Ack=235 Win=15360 Len=704"
11895,164.888463,52.17.179.209,10.4.246.118,TLSv1.2,323,"[TCP Spurious Retransmission] , Application Data"
11896,164.888464,52.97.165.146,10.4.246.118,TCP,1304,[TCP Out-Of-Order] 443  >  2262 [ACK] Seq=1 Ack=201 Win=524800 Len=1250
11897,164.888465,52.158.24.209,10.4.246.118,TCP,1304,[TCP Out-Of-Order] 443  >  2261 [ACK] Seq=1 Ack=206 Win=262400 Len=1250
11898,164.888466,131.253.14.231,10.4.246.118,TLSv1.2,174,"[TCP Spurious Retransmission] , Change Cipher Spec, Encrypted Handshake Message, Application Data"
11899,164.888531,10.4.246.118,52.97.165.146,TCP,66,[TCP Dup ACK 11864#1] 2262  >  443 [ACK] Seq=201 Ack=4330 Win=131072 Len=0 SLE=3080 SRE=4330
11900,164.888583,10.4.246.118,52.158.24.209,TCP,66,[TCP Dup ACK 11883#1] 2261  >  443 [ACK] Seq=206 Ack=5626 Win=131072 Len=0 SLE=4376 SRE=5626
11901,164.888615,10.4.246.118,104.18.25.243,TCP,66,2260  >  80 [ACK] Seq=235 Ack=2536 Win=130560 Len=0 SLE=1 SRE=705
